user_id,message,published_time,type,love,wow,sad,total
7245371700,What a week for Nick Jonas.,2016-06-17 00:18:01,link,114,92,36,242
52150999700,Darth Vader is BACK for '#RogueOne: A Star Wars Story'—and he's more angry and merciless than ever. 😱,2016-06-23 08:26:09,link,37,26,45,108
13652355666,"""We're proud to celebrate all dogs and pets by showing that no matter their imperfections, they are adoptable, lovable and a great add to any family.""",2016-06-23 19:00:00,video,92,43,9,144
86680728811,"Utah Lt. Gov Spencer Cox apologizes to LGBT community: ""I will forever regret not treating them with the kindness, dignity and respect — the love — that they deserved. For that, I sincerely and humbly apologize."" http://abcn.ws/1Ubl9Rq",2016-06-16 13:11:51,link,94,92,5,191
25902406772,Bad news for Golden State Warriors fans.,2016-06-15 11:03:32,link,76,64,50,190
25902406772,Louisville's president won't be there much longer.,2016-06-17 10:45:41,link,185,58,18,261
112638779551,'Serena' features the world No. 1 doing karaoke to Gloria Estefan's 'Conga' in the presence of Drake. #SerenaWilliams #Wimbledon,2016-06-23 16:34:14,link,44,19,19,82
10513336322,Why is Britain on the brink of leaving the European Union?,2016-06-22 18:00:01,link,126,100,8,234
95926963131,"People's List people, you can talk to cohosts Jerry O'Connell and SuChin Pak plus ESPN contributor Will Reeve. Have questions? Comments? Dares? They are so game and want to talk to YOU.",2016-06-16 19:26:09,video,146,11,26,183
95926963131,Facebook CEO Mark Zuckerberg is about to get a lot of likes! (via People Babies),2016-06-19 16:20:11,link,77,81,32,190
13652355666,History can be so fickle.,2016-06-18 02:50:00,link,1,39,16,56
5281959998,Inside the Republican Party's identity crisis.,2016-06-21 06:55:00,link,33,16,41,90
25902406772,MAJOR MOVES going down at the draft.,2016-06-23 20:14:21,photo,99,64,46,209
75932763901,SERIOUSLY?! We weren't expecting Taylor Swift to reveal THIS so early in her new relationship —> http://bit.ly/28OgOop,2016-06-23 02:15:00,photo,22,4,42,68
25902406772,What. A. Pup.,2016-06-19 17:02:37,link,138,72,37,247
86680728811,"Donald J. Trump calls the campaign funds Hillary Clinton has raised ""blood money.""",2016-06-22 09:36:48,link,190,94,29,313
25902406772,LeBron James shows you how to close out in Game 7.,2016-06-20 09:41:40,link,89,99,35,223
112638779551,"Villanova Basketball star Kris Jenkins crushed the soul of every North Carolina Tar Heels fan when he hit that epic game-winner in the NCAA title game. 

Yet despite it, North Carolina's players were still nice enough to invite Jenkins to play pick-up this off-season...",2016-06-15 16:42:02,link,112,34,42,188
86680728811,Some of Broadway's biggest stars teamed up to record a touching song honoring victims of the Orlando nightclub shooting.,2016-06-21 06:28:06,link,166,13,15,194
25902406772,"Not actually a LeBron James interview, but you get the point... HE'S READY.",2016-06-16 22:57:21,video,82,27,4,113
75932763901,So sweet! See which famous mom posted this intimate breastfeeding pic with her son (via Closer Weekly) —> http://bit.ly/23V5IRT,2016-06-21 00:00:00,photo,55,50,38,143
52150999700,"Thinking about Rory and Lorelai? Don't worry, these images will help tide you over before Gilmore Girls returns to Netflix later this year.",2016-06-23 03:43:00,link,36,31,34,101
18807449704,Just incredible,2016-06-20 06:30:00,link,23,47,37,107
25902406772,Ingram to the LA Lakers???,2016-06-22 11:56:39,link,137,59,43,239
25902406772,"Three teams advance from the group in the end, but Portugal didn't secure a top two finish.",2016-06-22 13:47:21,link,125,46,45,216
112638779551,"""We thought that was the only thing we could do."" United States Golf Association - USGA's Jeff Hall on notifying Dustin Johnson about a possible penalty. #USOpen",2016-06-19 17:42:39,video,91,69,36,196
10513336322,"""So much heat, so much coverage, and still such a grey mist of incomprehension.""",2016-06-19 06:00:00,link,5,46,33,84
25902406772,That was just too much Leo Messi for USA.,2016-06-21 22:10:56,link,193,96,35,324
5281959998,"It's hard to blame the British for casting an envious eye on Switzerland. But Switzerland's independence from the European Union may be ""an illusion.""",2016-06-23 15:40:00,link,157,100,11,268
95926963131,Selma Blair was enjoying some rest and relaxation with her ex Jason Bleick and their son prior to the incident.,2016-06-20 21:42:06,link,167,39,49,255
18807449704,From 48 Hours to Sword and Scale,2016-06-23 05:30:00,link,42,15,39,96
13652355666,What you missed at America's most exclusive food festival. http://usat.ly/28II7Uf,2016-06-20 19:25:00,video,133,65,50,248
52150999700,This is not your average Ozzy Osbourne music tour. 🚘,2016-06-15 00:23:00,link,13,52,40,105
86680728811,Baltimore woman and her baby in critical condition after she was shot while pregnant.,2016-06-21 13:48:32,link,81,68,44,193
86680728811,"Many women pay thousands for the wedding dress of their dreams. These women, contestants in the annual Toilet Paper Wedding Dress competition, created stunning dresses that cost pennies to make. http://abcn.ws/1Um71XG",2016-06-17 14:34:00,photo,59,93,43,195
7245371700,What is Juneteenth? Here is why today is a historic day worth celebrating for African-Americans.,2016-06-19 09:23:25,link,95,45,47,187
5281959998,Britain is voting Thursday on whether to remain a member of the European Union. Follow our live blog for the latest updates.,2016-06-23 02:55:00,link,56,74,13,143
18807449704,"We need ""Your ex was stalking your profile last night"" notifications, Facebook",2016-06-23 07:59:47,link,116,80,13,209
25902406772,Adam Silver stands by the NBA's decision to suspend Draymond Green.,2016-06-16 14:06:38,link,57,52,6,115
75932763901,"Shortly after Yolanda Foster confirmed her departure from The Real Housewives of Beverly Hills, Bella Hadid makes a heartbreaking revelation—> http://bit.ly/1Uyc3lb",2016-06-16 15:00:00,photo,26,39,42,107
5281959998,"Oh, hello.

Recipe: http://nyti.ms/28MC2DZ

Photo: Andrew Scrivani for The New York Times",2016-06-21 21:55:00,link,197,24,35,256
86680728811,"FBI – Federal Bureau of Investigation Special Agent in charge Ronald Hopper on Orlando shooting: ""I would call it a hate crime. I would call it terrorism. It's both."" abcn.ws/1U9OLOY",2016-06-15 13:10:23,video,4,65,47,116
86680728811,California lawyer who prosecuted the former Stanford University swimmer convicted of sexually assaulting an unconscious woman sponsors legislation to toughen mandatory sentencing.,2016-06-23 00:19:10,link,151,21,11,183
13652355666,"""I don't know if the person walking me home is a rapist — but Stanford does.""",2016-06-17 18:21:00,link,191,15,29,235
5281959998,"Updated: A Democratic sit-in on the House floor demanding votes on gun-control legislation led to a remarkable scene of pandemonium as Speaker Paul Ryan was shouted down when he tried to regain control.

Read more: http://nyti.ms/28OTyqu

Photo: Representative John Yarmuth, via Associated Press",2016-06-22 21:24:37,photo,30,29,22,81
10513336322,"""We found it incredible that a law firm could be bragging about the fact that they had taken away provision from a child.""",2016-06-23 06:00:00,link,196,62,6,264
25902406772,"The internet sees all, RG3.",2016-06-21 17:09:32,link,102,20,16,138
112638779551,"LeBron James has pulled the Cleveland Cavaliers back from the dead with two of the best performances you'll ever see. ""Clutch"" is an understatement, says Dieter Kurtenbach:",2016-06-17 00:32:11,link,9,89,13,111
10606591490,"""You just have to start with yourself, you can't look at these retouched magazines.""",2016-06-24 08:30:30,link,2,6,36,44
10513336322,Buzzing.,2016-06-17 12:20:00,link,45,36,28,109
18807449704,This man has totally had it.,2016-06-22 08:12:41,link,148,26,23,197
112638779551,"20 years ago, Kobe Bryant was selected 13th in the NBA draft. These were the 12 players picked before him.",2016-06-23 17:13:59,video,74,66,31,171
7245371700,Beyoncé did this right.,2016-06-15 10:31:59,link,177,45,32,254
13652355666,We've reached it. That awkward moment when the billionaire candidate's campaign is in financial distress.,2016-06-21 18:10:00,link,128,87,16,231
52150999700,"Including one about Facebook's 1500 new, diverse emojis... 🙊",2016-06-16 07:44:00,link,51,86,44,181
13652355666,Our hearts are with Orlando.,2016-06-15 18:25:01,photo,143,46,48,237
95926963131,"When the officer finally remembered he had left Inka in the car, he found her dead. (via PEOPLE Pets)",2016-06-18 12:40:07,link,141,93,48,282
10513336322,Leicester's title defence begins at home to Hull on 13 August while Mourinho will travel to Bournemouth in his first game in charge Manchester United.,2016-06-15 03:11:26,link,109,11,18,138
52150999700,Lindsay Lohan is poised to make a return to music! 🎵,2016-06-24 01:34:00,link,76,82,32,190
5281959998,"Chris Mosier has long been an advocate for LGBT people in sports. 
Posing nude for ESPN The Magazine felt like another form of activism: ""It is a great opportunity to break the misconceptions or stereotypes people have about trans bodies.""",2016-06-23 13:35:00,link,120,71,32,223
86680728811,"JUST IN: Family of 2-year-old boy who died in alligator attack issues statement: ""Words cannot describe the shock and grief our family is experiencing over the loss of our son...we are devastated."" http://abcn.ws/1OsUhPQ",2016-06-16 13:56:09,link,65,38,34,137
112638779551,This is at least three straight years that Kevin Durant has schooled the kids at his camp. When will they learn?!,2016-06-21 17:13:28,link,128,55,38,221
7245371700,A father-daughter duo head to Bonnaroo Music and Arts Festival and discover Walt Whitman + J.Cole are more alike than not.,2016-06-15 20:10:55,link,108,11,36,155
112638779551,"It turns out Valérie "" TroUbLe"" Létourneau had a serious wardrobe malfunction during her UFC fight last weekend.",2016-06-22 14:58:14,link,82,55,15,152
52150999700,Even Jennifer Lawrence had to start somewhere.,2016-06-20 03:06:00,link,31,8,6,45
7245371700,Taking a stab at rounding up everything that happened in the deadliest Game of Thrones episode to date.,2016-06-20 10:12:36,link,188,81,28,297
7245371700,Your DAD Drake dresses like your actual dad.,2016-06-17 08:28:44,link,86,58,48,192
5281959998,"""It looked like somebody ripped my daughter's neck off and stitched it back together.""",2016-06-17 11:56:58,link,159,83,34,276
52150999700,Chewbacca Mom has officially made it. 💯  👏🏼,2016-06-19 15:24:00,link,22,100,6,128
10606591490,Should the U.K. stay or should it go?,2016-06-23 04:30:03,link,47,53,10,110
18807449704,That's some hangover!,2016-06-15 08:32:00,link,85,66,4,155
86680728811,"""Whatever it takes to sell a home!""",2016-06-21 20:11:54,link,89,26,45,160
7245371700,Teen Wolf star Tyler Hoechlin is trading in his fangs for a cape to play Superman.,2016-06-16 18:45:42,video,172,54,12,238
5281959998,Breaking News: 3 New York City police officials have been arrested in a significant widening of the inquiry into the mayor's fund-raising.,2016-06-20 06:41:08,link,36,37,2,75
7245371700,"""What can be done now, though, is to start laying the groundwork for policies that will stem the flow of weapons.""",2016-06-21 00:25:08,link,195,6,33,234
5281959998,"We might feel that we're getting by fine on less sleep, one doctor days, but we're deluding ourselves.",2016-06-19 21:55:00,link,5,86,6,97
13652355666,"BREAKING: Searchers have spotted the wreckage of EgyptAir Flight 804, which plunged into the Mediterranean Sea with 66 people board, Egyptian authorities announced Wednesday.",2016-06-15 15:24:00,link,60,7,25,92
10606591490,The victims are usually hacked to death in broad daylight.,2016-06-20 03:00:20,link,99,9,39,147
7245371700,Her super candid live video has me smiling ear to ear.,2016-06-22 23:25:39,link,153,23,15,191
95926963131,Park officials did little to call attention to the lightning-fast attack that occurred at the Disney's Grand Floridian Resort & Spa.,2016-06-16 13:37:05,link,17,4,40,61
7245371700,What can students do when the schools themselves are the bullies?,2016-06-23 18:21:08,link,113,52,15,180
52150999700,Jason Statham is BACK and intense as ever in Mechanic: Resurrection. 😱,2016-06-23 17:36:00,link,67,98,9,174
112638779551,Could Barack Obama go from running the country to running an NBA team?,2016-06-22 23:23:08,link,96,53,18,167
18807449704,Squirrels: They're just like us.,2016-06-24 09:36:56,link,59,61,43,163
95926963131,Kris Jenner is officially off momager duty!,2016-06-18 13:20:05,link,71,47,28,146
25902406772,That's a good cup of coffee.,2016-06-19 10:59:35,link,58,45,44,147
112638779551,Watch Dallas Cowboys RB Ezekiel Elliott blow by a helpless defender.,2016-06-16 12:36:32,link,138,4,31,173
25902406772,Not every NFL first-round pick is signed.,2016-06-16 19:31:03,link,65,85,31,181
86680728811,"Prince William makes impassioned plea against cyberbullying: ""Bullying is bullying, wherever it happens."" http://abcn.ws/21rd5jB",2016-06-17 18:25:16,link,148,44,20,212
10606591490,"""She didn't get defensive about her behavior or make excuses for her actions.""",2016-06-23 23:00:08,link,125,71,39,235
75932763901,"CONGRATS! Just a few months after welcoming baby Saint, Kanye West makes the announcement we've all been waiting for! —> http://bit.ly/237pWZJ",2016-06-15 06:01:00,photo,123,75,11,209
10606591490,Kelly Clarkson has a big announcement to come.,2016-06-21 21:00:18,link,62,100,45,207
25902406772,"Craig Sager, you are amazing.",2016-06-16 20:46:13,video,146,85,5,236
10606591490,The oceans are in danger.,2016-06-21 01:30:06,link,27,94,10,131
112638779551,One of the Cleveland Browns' most recognizable quarterbacks was invited to the Cleveland Cavaliers' championship parade.,2016-06-22 00:29:32,link,106,44,3,153
10606591490,There have been at least 82 shootings since 1982.,2016-06-16 09:00:03,link,125,90,46,261
112638779551,The Cleveland Cavaliers might not have one of their key pieces back next season.,2016-06-15 18:06:33,link,53,25,47,125
52150999700,Alexander Skarsgård and Michael Peña are ready to kick some ass. 👊🏼,2016-06-20 21:16:00,link,90,14,31,135
10606591490,"He said the Brexit vote is a ""great thing.""",2016-06-24 04:00:20,link,16,20,12,48
75932763901,"This is what Kim Kardashian West looked like when she was pregnant with Saint. Today, she's back down to her pre-baby weight — and we can't believe how awesome she looks! —> http://bit.ly/1UVxgS9",2016-06-15 19:00:03,photo,172,70,24,266
25902406772,The injured Minnesota Twins hurler isn't taking his missed time lightly.,2016-06-22 20:01:38,link,175,24,25,224
95926963131,Beaches are closed after an alligator dragged a toddler into the man-made Seven Seas Lagoon at Walt Disney World.,2016-06-15 11:24:03,link,118,71,36,225
25902406772,U.S. Soccer is advancing.,2016-06-17 00:18:14,link,142,81,16,239
7245371700,"Keep them coming, Kanye.",2016-06-17 03:32:45,link,193,32,43,268
75932763901,PLASTIC SURGERY?! Fans are accusing Natalie Portman of getting work done to her face — and when you see the photos you'll understand why —> http://bit.ly/1rtHamc,2016-06-17 16:00:00,photo,8,49,39,96
112638779551,Ángel Pagán's glove robbed him of the best catch of 2016.,2016-06-21 07:41:22,link,181,85,16,282
86680728811,"ABC News' David Muir asked Donald J. Trump why so many Trump products are made overseas. ""Unfortunately my ties are made in China."" http://abcn.ws/28R4N0N",2016-06-21 17:26:54,video,133,3,16,152
75932763901,BACK TOGETHER? See which former couple is giving things another go —> http://bit.ly/292M7fY,2016-06-24 17:30:00,photo,11,33,49,93
7245371700,Come visit Wonderland!,2016-06-16 15:10:52,photo,139,15,39,193
52150999700,Demi Lovato is saying goodbye to Instagram and Twitter with a strong message to fans.,2016-06-21 15:34:00,link,180,23,12,215
112638779551,Steven Wright -- the Boston Red Sox's newest knuckler -- now leads the AL with a 2.01 ERA.,2016-06-21 14:03:58,link,177,41,45,263
52150999700,Alexander Skarsgård's intense preparation for Legend of Tarzan sounds impossible. 😱🔥,2016-06-17 10:33:00,link,75,77,39,191
18807449704,The Tonight Show Starring Jimmy Fallon just got schooled by Blake Lively in Harry Potter trivia.,2016-06-21 16:30:00,link,151,97,7,255
52150999700,Anthony Kiedis of the Red Hot Chili Peppers is a SUPER dad! 👏👏👏,2016-06-16 23:15:00,link,18,3,34,55
7245371700,"Such a beautiful tribute, Christina Aguilera.",2016-06-17 10:59:00,link,169,39,40,248
95926963131,"Angelika Graswald allegedly sabotaged her fiancé's kayak, causing him to drown to death. (via People True Crime)",2016-06-20 15:28:04,link,148,44,20,212
5281959998,From The New York Times Opinion Section: How much collateral damage could Donald J. Trump inflict on the Republican Party?,2016-06-23 15:55:00,link,43,79,17,139
7245371700,Did your favorite new hip-hop artist make the cut?,2016-06-18 14:38:07,link,52,69,40,161
86680728811,"Father shocked to discover that his two toddlers had covered their bedroom in paint. ""Have kids, they say. It'll be fun, they say."" http://abcn.ws/28Nfhif",2016-06-22 17:54:01,video,62,85,15,162
112638779551,An Andrew Landry victory at Oakmont Country Club would be the greatest U.S. Open Championship in history. #USOpen,2016-06-19 10:19:03,video,12,38,14,64
86680728811,"94-year-old Reinhold Hanning, who was a guard at Auschwitz from 1942 to 1944, has been found guilty of being an accessory to the murder of at least 170,000 people. http://abcn.ws/1OulzW5",2016-06-17 09:52:48,link,67,97,12,176
7245371700,Beyoncé did this right.,2016-06-17 02:24:09,link,28,54,23,105
5281959998,"Angelika Graswald asked an investigator who ""Miranda"" was — after she had been read her Miranda rights, according to testimony.",2016-06-21 22:25:00,link,34,33,15,82
7245371700,Who's your pick?,2016-06-21 08:06:53,link,163,13,49,225
112638779551,Michael Bisping vs. Dan Henderson 2 might be a possibility after all.,2016-06-22 16:20:14,link,126,62,45,233
25902406772,"With the first pick in the draft, the Philadelphia 76ers took a phenom.",2016-06-23 18:37:37,photo,132,21,35,188
10606591490,Cue the memes.,2016-06-20 15:00:59,link,66,63,1,130
112638779551,"Relive the best moments of a great golf weekend in Virtual Reality using the @nextvr app!

It's like being there.",2016-06-20 20:37:25,link,45,28,35,108
25902406772,Narrowing down Florida State Seminoles Football's Mount Rushmore was mighty hard.,2016-06-15 12:42:39,link,7,18,21,46
52150999700,SPECIAL DELIVERY: The exclusive new trailer for #STORKS is here! Watch now: http://share.ew.com/ey0JQP3,2016-06-16 08:01:49,video,65,2,34,101
5281959998,"For one day and night, the hottest cable drama was on C-SPAN.",2016-06-23 11:55:00,link,175,10,30,215
52150999700,Late Night with Seth Meyers proposed Megan Fox for the role of First Lady. 😂,2016-06-23 09:25:00,link,136,48,41,225
95926963131,It's been a month since 7-month-old Bentley Yoder underwent surgery to place his brain back into his cranium.,2016-06-23 12:04:05,link,193,48,31,272
112638779551,The 1997 Cleveland Indians almost ended the title drought for Cleveland. The seventh game went on and on before the Florida Marlins won the World Series in 11 innings.,2016-06-19 11:46:38,link,169,11,39,219
86680728811,"Swiss adventurer Bertrand Piccard takes off from New York City inside the Solar Impulse, a solar-powered plane, for his historic four-day journey across the Atlantic Ocean.",2016-06-20 09:16:24,link,98,38,24,160
10606591490,"""When Clinton is tough, a characteristic many see as unfeminine, it doesn't feel right, so she must not be authentic.""",2016-06-23 08:30:21,link,153,90,18,261
52150999700,"Anton Yelchin's Star Trek co-stars are ""shocked and numb"" after the actor's death.",2016-06-19 18:34:49,link,128,6,41,175
52150999700,The Late Night with Seth Meyers team has officially put the ball back in Donald J. Trump's court.,2016-06-16 08:38:00,link,199,30,47,276
5281959998,"College campuses are struggling to balance respectful discussions about race and diversity with holding open conversations on controversial topics. Nicholas Christakis of Yale University, Annette Gordon-Reed of Harvard Law School and Marvin Krislov, president of Oberlin College, are talking with Nikole Hannah-Jones of The New York Times Magazine about the best framework for frank — and potentially explosive — conversations on campus?",2016-06-21 08:35:57,video,134,5,26,165
95926963131,Justice League superheroine Wonder Woman turns 75 this year and she hasn't aged a day.,2016-06-15 08:28:06,link,47,55,7,109
25902406772,The Golden State Warriors coach could be losing some duckets.,2016-06-17 00:06:41,link,20,78,19,117
7245371700,Can we get a Miguel x Justin Timberlake song soon ?,2016-06-18 23:56:11,link,67,37,13,117
25902406772,Game 7 is upon us and the predictions.. are.. IN.,2016-06-18 18:31:52,link,150,30,5,185
112638779551,"Smylie Kaufman is getting ready for tomorrow's U.S. Open Championship! 

(via PROcast)",2016-06-15 13:46:56,video,158,3,34,195
7245371700,I'm still trying to figure out what a ~flexicution~ is.,2016-06-15 01:01:08,link,67,13,35,115
18807449704,Nikesh Arora decided to take a slightly different approach to the usual executive departure announcement.,2016-06-22 02:00:00,link,157,58,13,228
25902406772,"The Brow has a new Buddy.

Say hello, New Orleans Pelicans fans.",2016-06-23 19:14:08,photo,2,84,42,128
10606591490,Change the way you use Facebook.,2016-06-16 23:30:12,link,178,31,19,228
75932763901,"DEVASTATING — our thoughts are with her famous mother, who revealed she recently suffered a miscarriage. Life & Style Weekly has the heartbreaking details: http://bit.ly/28MApso",2016-06-22 04:45:00,photo,2,22,41,65
75932763901,Remember Grant Holmquist who played baby Carlos in the movie 'The Hangover'? Well — he is all GROWN UP and you need to see what he looks like today —>http://bit.ly/1OXoMuE,2016-06-19 18:00:00,photo,28,79,20,127
52150999700,Ed O'Neill says a Married with Children reunion is not likely: http://share.ew.com/WA8d0XQ,2016-06-16 20:08:00,video,127,56,34,217
112638779551,"""I am just so ready to go win a championship right now."" -- Joe Haden says the Cleveland Cavaliers have motivated the Browns to go win a Super Bowl.",2016-06-20 14:31:36,link,140,38,22,200
25902406772,Update: Wade Phillips finally gets the right ring.,2016-06-17 09:51:57,link,13,41,27,81
7245371700,Remember when Tom Hiddleston told us he thought Taylor Swift was 'amazing'? INTERESTING. (Via MTV UK),2016-06-16 22:14:27,video,63,79,19,161
7245371700,"10 years since the release of her first country single, and Taylor Swift's anthems of confessional heartbreak have never been more timely.",2016-06-21 13:48:56,link,15,38,7,60
95926963131,"Happy birthday, Blake Shelton—and thank you for providing us with endless laughs on Twitter. 🎉",2016-06-18 17:40:10,link,84,80,23,187
95926963131,Pretty Little Liars costume designer Cameron Dale takes us on a tour of the costume department! (via People Video),2016-06-22 01:00:00,video,13,1,19,33
10513336322,"Dads also experience a bonus for having two or more children, above and beyond that of being a father of one child. The findings are in stark contrast to the experience of working mums.",2016-06-19 06:20:00,link,32,74,25,131
25902406772,Stephen Curry knows what he has to do to win Game 7.,2016-06-18 20:56:42,photo,160,23,37,220
112638779551,Toronto Blue Jays slugger will be in a walking boot until he is re-evaluated in two weeks.,2016-06-21 17:13:57,link,38,59,5,102
95926963131,The Real Housewives of Orange County star is choosing to see the positive.,2016-06-17 21:40:13,link,133,96,42,271
52150999700,The Star Wars actor's new film will address the systemic racism in Detroit.,2016-06-21 14:54:00,link,88,66,38,192
112638779551,What do the leaders need to pull off over the final 18 holes to walk away with the U.S. Open Championship trophy? We breakdown what needs to happen.,2016-06-19 09:19:43,link,90,76,27,193
13652355666,"""No one should be bullied for their sexuality.""",2016-06-15 10:21:00,link,189,33,1,223
18807449704,"Fashion has a new squad, and it has nothing to do with Taylor Swift.",2016-06-22 18:50:57,link,89,24,14,127
13652355666,Can a 70-year-old man change? (via USA TODAY Opinion),2016-06-23 14:12:00,link,101,97,5,203
52150999700,Teen Wolf star Tyler Hoechlin is joining the elite Superman club for Supergirl! 🙌,2016-06-16 11:03:04,link,83,2,26,111
75932763901,Find out if Blac Chyna will be a pregnant bride!,2016-06-22 17:30:00,link,137,37,26,200
10513336322,"""If the Brits are against all the regulations made in Brussels, I think the Norway model is not the solution. Being an EEA member means you are not at the table, yet you have to take in much of the legislation. When you listen to the debate going on on the leave side in Britain, it is hard to imagine that this should be a solution to their problems.""",2016-06-16 05:20:00,link,184,99,37,320
25902406772,Tony Parker is a true team player for the San Antonio Spurs.,2016-06-18 13:06:14,link,104,68,44,216
25902406772,You can't stop LeBron James.,2016-06-16 21:16:29,link,8,77,45,130
112638779551,David Blatt opens up about his firing and rocky relationship with LeBron James.,2016-06-16 14:36:42,link,96,15,5,116
5281959998,Hillary Clinton plans to portray Donald J. Trump as an uncaring and unscrupulous businessman whose policies would lead to a new financial crisis.,2016-06-21 04:55:00,link,112,33,4,149
10513336322,See the EU referendum results region by region as they come in.,2016-06-23 16:20:00,link,157,27,3,187
75932763901,PREGNANT?! Click here to see Kylie Jenner's announcement —> http://bit.ly/28L16uk,2016-06-21 17:30:00,photo,133,83,40,256
75932763901,NO WAY! This star was married SEVEN times before finally finding the love of his life! Find out who (via Closer Weekly) —> http://bit.ly/28Tdifn,2016-06-23 22:30:00,photo,174,12,48,234
10606591490,You may want to rethink scheduling that 5 p.m. happy hour.,2016-06-18 07:30:17,link,102,28,27,157
10513336322,"""'Governments paying ransoms doesn't have any effect on whether or not people are taken hostage. Frequently what happens is it has an effect only on whether or not people go home alive.""",2016-06-17 12:00:01,link,187,94,8,289
18807449704,What's going on here?!,2016-06-19 16:50:59,link,199,94,12,305
86680728811,"When asked if there would be a role for eldest son Donald Jr. and daughter Ivanka in The White House, Donald J. Trump said 'probably not.'",2016-06-21 23:14:06,link,1,26,35,62
5281959998,"Smokers may not realize they have lung damage, because tests can fail to detect it.",2016-06-20 09:55:00,link,35,15,34,84
25902406772,Dwayne The Rock Johnson almost made some SERIOUS waves.,2016-06-23 12:01:34,link,68,70,19,157
25902406772,It will be Argentina-USA for a spot in the Copa America finals.,2016-06-18 20:05:21,link,33,99,9,141
86680728811,President Barack Obama wheels up aboard Air Force One to Orlando. http://abcn.ws/23e5mqH,2016-06-16 09:58:31,video,35,52,22,109
10513336322,"Referendums in the UK aren't, strictly speaking, legally binding.",2016-06-23 17:00:00,link,31,88,40,159
52150999700,Liam Hemsworth is also down to join Curb Your Enthusiasm's new season!,2016-06-16 15:01:00,link,107,57,4,168
86680728811,We're only halfway through June and the nation had already witnessed 135 mass shootings before the gunman in Orlando killed at least 49 people.,2016-06-15 19:51:02,link,176,40,31,247
10513336322,Clara Bow's biography could have been a fairy story but instead it is a cautionary tale...,2016-06-22 06:00:00,link,3,11,8,22
95926963131,The couch and a glass of wine—it's not just for humans anymore. (via PEOPLE Pets),2016-06-21 22:00:09,link,85,41,15,141
18807449704,"The salon will only shave the pets, and does not dye their fur.",2016-06-21 05:03:03,link,120,59,49,228
52150999700,"Ricky Gervais' The Office character is BACK, and the trailer is hilarious! 😂",2016-06-17 09:42:00,link,135,49,22,206
52150999700,This is going to be so beautiful. ❤️,2016-06-15 15:13:01,link,146,100,10,256
10513336322,"Jay Rayner: ""The best non-meat cookery does not have a meaty twin. It's not an echo of the real thing, the recipe contrived by substitutions and arch compromise and regret. It is itself.""",2016-06-19 05:40:00,link,57,6,33,96
10606591490,"Seth Meyers said Donald J. Trump has hit a ""new low.""",2016-06-15 14:30:04,link,78,16,5,99
52150999700,Kerry Washington wasn't always handling things on Scandal.,2016-06-16 04:07:00,link,51,79,36,166
112638779551,"Imagine a red carpet whenever you exit your car. No valet? No problem. The Rolls-Royce Motor Cars 103EX concept is awesome.

Daryl Motte for @TheBuzzer.",2016-06-21 13:49:04,video,4,79,35,118
112638779551,CM Punk will make his UFC debut in September http://foxs.pt/28PMYQy,2016-06-23 18:44:15,video,13,17,18,48
95926963131,Tonight's Game of Thrones was epic and satisfying! 😱 🙌,2016-06-19 21:17:01,link,118,78,15,211
13652355666,Dreams really do come true.,2016-06-18 22:10:00,link,69,78,3,150
75932763901,"Kim Kardashian West nearly broke the internet with this nude selfie — and if you think THIS is racy, just wait until you see her sexy new snap: http://bit.ly/28NfEIb",2016-06-23 04:45:00,photo,62,95,31,188
25902406772,Joba hasn't forgotten the midges.,2016-06-21 17:36:01,link,37,38,19,94
7245371700,She's like Lizzie McGuire but all grown-up.,2016-06-19 06:16:02,link,104,67,26,197
13652355666,The Air Force's elite Thunderbird jets returned to the sky Saturday two weeks after a crash in Colorado.,2016-06-19 02:10:06,link,3,6,47,56
25902406772,Royals right-hander Yordano Ventura's suspension has been reduced to eight games.,2016-06-18 18:17:39,link,151,3,13,167
13652355666,House Dems vow to continue their sit-in when the House reconvenes after its July 4 break.,2016-06-23 10:15:00,link,70,62,45,177
10513336322,"""Looking at the statistics, you might think I should be dead. And yet here I am today, a sober, emancipated, successful and happy woman.""",2016-06-21 08:40:00,link,24,27,19,70
7245371700,Totally forgot they were in Cow Belles.,2016-06-23 05:18:33,link,192,55,35,282
86680728811,WATCH: President Barack Obama's full remarks after meeting with Orlando shooting survivors and families of victims. http://abcn.ws/23e5mqH,2016-06-16 16:10:44,video,24,86,10,120
86680728811,"Kentucky community rallies together to support a beloved, friendly neighborhood tortoise who's been hospitalized since he was accidentally run over by a car.",2016-06-22 16:56:10,link,178,61,14,253
112638779551,Derek Jeter sat down with Barack Obama to talk about all things ranging from childhood to retirement.,2016-06-22 12:31:09,link,189,30,41,260
18807449704,😂 😂 😂,2016-06-15 22:32:18,link,81,100,45,226
52150999700,Frank Ocean has penned an incredibly powerful note about the Orlando shooting: http://share.ew.com/fJc8Ckd ❤️,2016-06-21 17:25:00,video,49,67,23,139
5281959998,"Garrison Keillor has managed to stay a mystery, even to people who know him well.",2016-06-16 12:16:48,link,115,64,25,204
7245371700,"In the end, Prince + Batman weren't so different after all.",2016-06-20 14:06:28,link,17,2,33,52
7245371700,She was stopped by airport security.,2016-06-17 15:35:05,link,28,63,46,137
7245371700,Tfw when Orange Is the New Black makes you feel all the feels.,2016-06-16 19:18:06,link,154,28,43,225
