,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
6976,13215,72,retired,married,secondary,no,1129,no,no,cellular,26,aug,1,-1,0,unknown,yes
6977,19399,39,technician,divorced,secondary,no,411,yes,no,cellular,7,may,2,-1,0,unknown,no
6978,12378,41,management,married,secondary,no,280,yes,no,cellular,27,feb,2,-1,0,unknown,yes
6979,13311,32,management,married,tertiary,no,2431,yes,no,cellular,14,may,5,-1,0,unknown,yes
6980,19646,34,admin.,divorced,secondary,no,661,yes,no,cellular,5,aug,2,183,10,failure,yes
6981,13260,34,technician,single,secondary,no,161,no,no,cellular,21,aug,1,-1,0,unknown,no
6982,16599,44,management,divorced,primary,no,641,yes,no,cellular,5,feb,2,269,3,other,no
6983,20088,34,blue-collar,married,secondary,no,2926,yes,no,unknown,20,jun,25,-1,0,unknown,no
6984,15579,50,management,divorced,tertiary,no,704,yes,no,unknown,8,may,2,-1,0,unknown,no
6985,17732,37,unemployed,single,tertiary,no,953,yes,no,cellular,2,feb,1,155,5,failure,no
6986,18113,40,technician,single,unknown,no,3652,yes,no,unknown,14,may,2,-1,0,unknown,yes
6987,15943,35,technician,single,secondary,no,3490,yes,no,cellular,29,aug,2,-1,0,unknown,yes
6988,15851,54,management,married,unknown,no,24,no,no,cellular,31,jul,10,-1,0,unknown,no
6989,20055,28,admin.,single,secondary,no,1842,yes,no,cellular,4,may,2,-1,0,unknown,no
6990,16139,28,management,single,tertiary,no,616,yes,no,cellular,7,oct,1,503,2,success,no
6991,21139,32,technician,single,secondary,no,1819,yes,no,cellular,20,apr,1,340,2,failure,no
6992,11425,31,technician,married,secondary,no,54,no,no,cellular,7,aug,2,-1,0,unknown,no
6993,12672,54,technician,divorced,secondary,no,2156,yes,no,cellular,3,feb,1,195,4,failure,yes
6994,10829,57,housemaid,married,tertiary,no,2326,no,no,cellular,17,apr,1,-1,0,unknown,yes
6995,14395,45,technician,single,tertiary,no,591,yes,no,unknown,26,may,1,-1,0,unknown,no
6996,18470,27,management,single,tertiary,no,3347,no,no,cellular,18,may,1,-1,0,unknown,no
6997,14234,31,management,single,tertiary,no,12857,yes,no,cellular,6,feb,1,92,1,success,yes
6998,15797,33,admin.,single,secondary,no,61,no,no,cellular,24,jul,4,-1,0,unknown,no
6999,17579,58,housemaid,married,secondary,no,4840,no,no,unknown,11,jun,1,-1,0,unknown,no
7000,21280,29,blue-collar,married,secondary,no,-493,yes,no,cellular,18,may,2,334,4,failure,yes
7001,12625,29,management,single,secondary,no,966,no,no,cellular,9,jul,1,396,2,other,no
7002,17495,54,admin.,married,secondary,no,263,no,yes,telephone,29,jan,4,195,7,failure,no
7003,12160,36,technician,single,tertiary,no,743,yes,no,unknown,3,jun,1,-1,0,unknown,no
7004,18448,37,blue-collar,single,secondary,no,13156,yes,no,unknown,21,may,1,-1,0,unknown,no
7005,17825,34,management,divorced,tertiary,no,140,no,no,cellular,22,aug,4,-1,0,unknown,no
7006,12268,39,self-employed,divorced,tertiary,no,0,no,no,cellular,8,aug,2,-1,0,unknown,no
7007,12902,32,self-employed,married,secondary,no,8,yes,yes,cellular,13,may,2,-1,0,unknown,no
7008,18665,39,technician,single,secondary,no,2321,no,yes,unknown,16,jun,2,-1,0,unknown,no
7009,19675,56,unemployed,married,secondary,no,660,yes,no,unknown,6,jun,3,-1,0,unknown,no
7010,13284,59,management,divorced,tertiary,yes,0,no,no,cellular,4,feb,2,-1,0,unknown,no
7011,12751,54,housemaid,married,unknown,no,0,no,no,cellular,14,apr,5,145,3,other,no
7012,20984,44,blue-collar,married,primary,no,148,yes,no,unknown,6,may,1,-1,0,unknown,no
7013,17688,60,housemaid,married,tertiary,no,443,no,no,unknown,5,jun,1,-1,0,unknown,no
7014,11223,35,blue-collar,married,primary,no,46,no,no,cellular,8,jul,3,-1,0,unknown,no
7015,11721,34,management,single,secondary,no,1995,yes,no,cellular,20,nov,2,-1,0,unknown,no
7016,15745,53,blue-collar,married,primary,yes,-462,no,no,cellular,29,jan,1,-1,0,unknown,yes
7017,21148,51,blue-collar,married,secondary,no,1414,yes,no,unknown,15,may,2,-1,0,unknown,no
7018,16787,29,student,single,secondary,no,314,no,no,cellular,7,dec,2,116,4,failure,yes
7019,10830,54,blue-collar,divorced,primary,no,4401,no,no,telephone,13,may,1,183,2,success,yes
7020,14650,27,blue-collar,single,unknown,no,-15,yes,yes,cellular,15,may,4,312,6,other,no
7021,10949,59,admin.,married,secondary,no,3735,no,no,cellular,17,jun,3,91,6,success,yes
7022,17443,33,management,single,tertiary,no,-149,yes,no,cellular,22,jul,3,-1,0,unknown,no
7023,11856,25,self-employed,single,tertiary,no,1294,no,no,cellular,17,apr,4,-1,0,unknown,no
7024,19158,50,retired,married,secondary,no,1227,no,no,cellular,29,jan,2,-1,0,unknown,no
7025,12921,75,retired,divorced,primary,no,46,no,no,cellular,2,feb,1,-1,0,unknown,no
7026,20628,48,services,married,secondary,no,543,yes,no,cellular,16,apr,1,336,1,failure,no
7027,12429,39,unknown,married,primary,no,6999,no,no,cellular,6,aug,2,-1,0,unknown,no
7028,15139,57,retired,married,tertiary,no,4451,no,yes,cellular,7,sep,3,-1,0,unknown,no
7029,19664,26,management,single,secondary,no,2613,no,no,cellular,1,jun,1,-1,0,unknown,yes
7030,22109,32,entrepreneur,married,tertiary,no,762,no,no,cellular,19,jul,11,-1,0,unknown,yes
7031,14785,52,housemaid,married,primary,no,3798,yes,no,cellular,17,jul,1,-1,0,unknown,yes
7032,11720,35,blue-collar,single,secondary,no,470,yes,no,unknown,21,may,1,-1,0,unknown,no
7033,19026,28,management,single,tertiary,no,866,no,no,cellular,23,mar,2,-1,0,unknown,yes
7034,19915,32,services,married,secondary,no,28,yes,no,cellular,13,may,1,370,1,failure,no
7035,16131,26,technician,single,secondary,no,334,no,no,cellular,19,oct,1,-1,0,unknown,no
7036,13474,35,unknown,divorced,primary,no,3888,no,no,unknown,26,may,5,-1,0,unknown,no
7037,21424,37,blue-collar,single,secondary,no,263,no,no,cellular,11,jul,2,-1,0,unknown,no
7038,22260,48,management,single,unknown,no,1009,yes,no,cellular,9,feb,5,256,1,other,no
7039,21768,30,services,single,secondary,no,122,yes,no,unknown,12,may,2,-1,0,unknown,no
7040,17964,40,blue-collar,married,secondary,no,876,no,no,unknown,16,jun,1,-1,0,unknown,no
7041,21382,31,entrepreneur,single,secondary,no,131,yes,no,cellular,21,jul,1,-1,0,unknown,no
7042,17854,31,management,single,tertiary,no,3340,no,no,cellular,15,sep,2,469,3,success,yes
7043,22013,41,admin.,divorced,secondary,no,3823,no,no,cellular,26,apr,10,-1,0,unknown,no
7044,13613,54,blue-collar,married,primary,no,836,yes,no,telephone,21,nov,1,130,3,other,no
7045,12811,35,self-employed,married,secondary,no,273,no,no,unknown,20,jun,4,-1,0,unknown,no
7046,18042,38,student,married,unknown,no,0,no,no,cellular,8,jul,1,385,1,failure,yes
7047,11880,26,student,single,secondary,no,620,no,no,cellular,26,aug,1,96,2,success,no
7048,14653,48,management,married,tertiary,no,717,no,no,telephone,29,jul,2,-1,0,unknown,no
7049,18886,30,technician,single,secondary,no,1286,no,no,telephone,28,aug,12,-1,0,unknown,no
7050,22384,45,management,married,tertiary,no,3857,yes,no,cellular,2,feb,1,-1,0,unknown,no
7051,13207,37,technician,married,secondary,no,-254,yes,yes,unknown,28,may,2,-1,0,unknown,no
7052,12153,35,management,married,tertiary,no,1253,yes,no,unknown,19,may,2,-1,0,unknown,no
7053,16423,49,management,married,tertiary,no,596,yes,no,cellular,3,apr,2,-1,0,unknown,no
7054,20156,57,technician,married,unknown,no,1617,yes,no,unknown,7,may,2,-1,0,unknown,no
7055,18214,34,admin.,divorced,secondary,no,1186,yes,yes,cellular,18,nov,1,-1,0,unknown,no
7056,15688,53,services,married,secondary,no,6170,no,no,cellular,13,aug,4,-1,0,unknown,yes
7057,18003,32,services,married,secondary,no,206,yes,yes,unknown,12,may,1,-1,0,unknown,no
7058,18810,30,technician,married,secondary,no,1211,yes,no,cellular,18,may,1,-1,0,unknown,no
7059,20943,40,blue-collar,married,primary,no,-388,yes,no,cellular,4,may,3,340,1,failure,no
7060,16509,73,retired,single,secondary,no,1050,no,no,cellular,4,mar,3,181,2,failure,yes
7061,11007,55,technician,married,secondary,no,0,yes,yes,cellular,2,mar,1,-1,0,unknown,yes
7062,16934,27,blue-collar,single,secondary,no,294,yes,yes,unknown,28,may,2,-1,0,unknown,yes
7063,20969,43,self-employed,single,unknown,no,3173,no,no,unknown,15,may,1,-1,0,unknown,yes
7064,11151,41,management,divorced,secondary,no,0,no,no,unknown,16,jun,3,-1,0,unknown,no
7065,11406,32,services,married,secondary,no,-34,yes,no,unknown,30,may,2,-1,0,unknown,yes
7066,16685,34,blue-collar,married,primary,no,277,yes,no,cellular,17,apr,2,-1,0,unknown,no
7067,13136,61,retired,married,primary,no,197,no,no,cellular,17,feb,1,-1,0,unknown,yes
7068,22195,32,admin.,divorced,secondary,no,4,yes,no,cellular,30,apr,1,-1,0,unknown,no
7069,17442,35,blue-collar,single,tertiary,no,1830,no,no,cellular,15,jan,4,93,2,failure,no
7070,13981,53,admin.,married,secondary,no,578,no,no,cellular,29,aug,2,-1,0,unknown,no
7071,14013,30,management,single,tertiary,no,147,no,no,cellular,9,sep,1,100,1,failure,yes
7072,15657,53,services,divorced,primary,no,-291,yes,yes,unknown,7,may,1,-1,0,unknown,yes
7073,14550,39,management,married,tertiary,no,-468,yes,yes,cellular,8,aug,2,-1,0,unknown,no
7074,18745,60,technician,married,secondary,no,294,no,no,telephone,18,dec,5,198,4,success,no
7075,22178,34,blue-collar,married,secondary,no,1207,yes,no,unknown,21,may,1,-1,0,unknown,yes
7076,18858,57,retired,married,primary,no,5799,no,no,unknown,17,jun,1,-1,0,unknown,no
7077,20612,83,retired,divorced,primary,no,1097,no,no,telephone,5,mar,1,-1,0,unknown,yes
7078,20599,39,blue-collar,married,secondary,no,439,yes,no,unknown,23,may,3,-1,0,unknown,no
7079,20035,43,admin.,single,secondary,no,13,no,yes,unknown,1,jul,1,-1,0,unknown,no
7080,18091,38,technician,married,secondary,no,557,yes,no,cellular,16,nov,4,-1,0,unknown,yes
7081,10525,49,management,divorced,tertiary,no,557,yes,no,unknown,20,jun,5,-1,0,unknown,no
7082,11055,33,services,married,secondary,no,207,yes,no,cellular,14,may,4,-1,0,unknown,yes
7083,21482,47,technician,married,tertiary,no,213,no,no,cellular,1,jun,1,-1,0,unknown,no
7084,19340,31,technician,single,secondary,no,775,no,no,cellular,2,feb,1,-1,0,unknown,no
7085,19371,35,technician,married,unknown,no,208,yes,no,unknown,19,may,1,-1,0,unknown,no
7086,17962,47,blue-collar,married,secondary,no,8,no,no,unknown,9,may,4,-1,0,unknown,no
7087,16686,31,technician,single,secondary,no,1447,yes,no,cellular,18,may,3,178,15,failure,no
7088,16440,55,management,married,unknown,yes,-171,yes,no,unknown,15,may,2,-1,0,unknown,no
7089,12179,33,technician,single,secondary,no,1733,yes,no,cellular,14,may,3,-1,0,unknown,no
7090,15366,39,blue-collar,single,secondary,no,369,no,yes,cellular,20,nov,1,-1,0,unknown,no
7091,17305,44,management,single,tertiary,no,1090,no,no,cellular,19,jul,4,532,2,other,yes
7092,18573,42,services,married,secondary,no,0,yes,no,cellular,9,jul,1,-1,0,unknown,no
7093,20149,44,services,married,secondary,no,-395,yes,no,cellular,5,may,1,-1,0,unknown,yes
7094,13478,30,admin.,single,secondary,no,223,yes,no,unknown,6,jun,11,-1,0,unknown,yes
7095,21952,57,unemployed,married,secondary,no,4588,no,no,cellular,5,feb,3,-1,0,unknown,no
7096,11918,49,retired,married,secondary,no,8648,no,no,cellular,17,nov,1,-1,0,unknown,no
7097,12298,36,management,married,primary,no,3953,yes,no,cellular,19,nov,1,-1,0,unknown,no
7098,19838,37,admin.,married,secondary,no,1967,no,no,cellular,27,may,1,212,1,success,yes
7099,20095,48,housemaid,married,primary,no,7195,no,no,cellular,21,nov,2,-1,0,unknown,yes
7100,15643,29,blue-collar,married,secondary,no,2870,yes,no,cellular,16,jul,1,-1,0,unknown,yes
7101,12957,66,unknown,divorced,unknown,no,1993,yes,no,cellular,6,jul,4,-1,0,unknown,no
7102,13501,39,technician,married,tertiary,no,1524,no,no,cellular,20,apr,1,-1,0,unknown,yes
7103,11252,51,management,married,tertiary,no,3045,no,yes,unknown,20,jun,2,-1,0,unknown,no
7104,18891,54,services,married,secondary,no,4482,yes,no,unknown,20,may,2,-1,0,unknown,no
7105,11613,43,technician,married,secondary,no,310,yes,no,unknown,29,may,1,-1,0,unknown,no
7106,13228,29,student,single,tertiary,no,3054,no,no,cellular,2,nov,1,186,7,success,no
7107,11515,31,blue-collar,single,secondary,no,-159,no,yes,telephone,21,nov,1,-1,0,unknown,no
7108,12149,57,services,married,tertiary,no,10,no,no,telephone,8,jul,3,-1,0,unknown,no
7109,19265,31,management,married,tertiary,no,3,yes,yes,cellular,11,feb,1,-1,0,unknown,yes
7110,11494,30,admin.,single,secondary,no,312,no,no,cellular,8,jul,1,-1,0,unknown,no
7111,20230,37,technician,married,secondary,no,1707,yes,no,cellular,26,jul,2,784,3,failure,yes
7112,14373,52,self-employed,married,secondary,no,517,no,no,cellular,26,aug,4,-1,0,unknown,no
7113,11439,35,self-employed,single,tertiary,no,353,no,no,cellular,11,feb,1,183,1,success,yes
7114,14999,38,services,married,unknown,no,10189,yes,no,cellular,18,jul,2,-1,0,unknown,no
7115,11518,28,housemaid,married,primary,no,5,no,no,cellular,28,jan,1,-1,0,unknown,no
7116,19587,35,technician,married,secondary,no,0,yes,no,cellular,9,nov,1,96,5,success,yes
7117,13261,63,retired,married,secondary,no,2030,no,no,cellular,6,apr,6,-1,0,unknown,no
7118,21799,33,management,single,tertiary,no,1304,yes,no,cellular,18,may,2,-1,0,unknown,yes
7119,11178,53,admin.,married,secondary,no,849,yes,no,cellular,6,feb,3,-1,0,unknown,yes
7120,21030,39,admin.,married,secondary,no,260,yes,no,cellular,17,apr,1,281,1,failure,no
7121,16864,29,technician,single,tertiary,no,1669,no,no,cellular,3,feb,1,-1,0,unknown,yes
7122,17961,54,management,married,tertiary,no,8295,no,no,cellular,5,jun,1,-1,0,unknown,yes
7123,13980,34,technician,single,secondary,no,1161,yes,no,unknown,21,may,1,-1,0,unknown,no
7124,18967,35,technician,single,secondary,no,204,yes,no,cellular,30,nov,3,189,1,success,no
7125,12241,56,management,divorced,unknown,no,2986,no,no,cellular,30,apr,1,-1,0,unknown,no
7126,15126,34,admin.,married,secondary,no,21,no,no,cellular,17,apr,1,346,3,failure,no
7127,15532,31,services,married,secondary,no,505,no,no,cellular,11,jul,3,-1,0,unknown,no
7128,16009,35,technician,married,secondary,no,1368,no,no,cellular,27,may,1,41,2,other,yes
7129,15998,31,technician,married,tertiary,no,95,no,no,cellular,21,nov,6,-1,0,unknown,no
7130,15783,54,housemaid,single,secondary,no,1213,no,no,cellular,12,nov,1,-1,0,unknown,yes
7131,17608,38,blue-collar,single,tertiary,no,797,yes,no,unknown,11,jun,4,-1,0,unknown,no
7132,14851,45,self-employed,married,primary,no,373,no,no,cellular,29,aug,11,-1,0,unknown,no
7133,17086,42,technician,married,tertiary,no,15445,no,no,cellular,3,jun,2,-1,0,unknown,no
7134,13242,49,blue-collar,married,secondary,no,1157,no,no,cellular,18,aug,4,-1,0,unknown,no
7135,14864,45,entrepreneur,married,primary,no,58,yes,no,telephone,13,may,3,371,3,failure,no
7136,10598,34,management,single,tertiary,no,1891,yes,no,unknown,9,may,5,-1,0,unknown,no
7137,22220,53,technician,married,secondary,no,195,yes,no,cellular,19,may,1,90,6,success,yes
7138,19942,32,blue-collar,single,secondary,no,201,yes,no,cellular,4,feb,3,-1,0,unknown,no
7139,13495,33,unemployed,married,secondary,no,1211,no,no,cellular,7,aug,1,-1,0,unknown,yes
7140,13164,48,blue-collar,married,primary,no,2642,yes,no,unknown,8,may,3,-1,0,unknown,no
7141,13883,56,technician,married,secondary,no,150,yes,yes,cellular,11,may,6,349,1,failure,no
7142,10177,36,technician,divorced,secondary,no,409,yes,no,unknown,20,may,1,-1,0,unknown,no
7143,10611,33,services,divorced,secondary,no,44,no,yes,cellular,23,jul,1,-1,0,unknown,yes
7144,19305,49,management,married,secondary,no,249,no,no,telephone,6,nov,1,-1,0,unknown,yes
7145,15047,37,technician,single,tertiary,no,1609,no,yes,unknown,20,jun,19,-1,0,unknown,no
7146,22592,32,technician,single,secondary,no,719,yes,no,unknown,28,may,6,-1,0,unknown,no
7147,17050,24,student,married,unknown,no,146,no,no,cellular,26,may,1,40,1,failure,no
7148,21608,30,technician,single,tertiary,no,1323,yes,no,cellular,15,may,1,-1,0,unknown,no
7149,16177,52,blue-collar,married,primary,no,9804,yes,yes,cellular,18,aug,4,-1,0,unknown,no
7150,18639,54,management,married,tertiary,no,500,yes,no,cellular,11,aug,4,-1,0,unknown,no
7151,18174,43,management,married,tertiary,no,8016,yes,no,unknown,15,may,3,-1,0,unknown,no
7152,14906,25,student,married,tertiary,no,10,yes,no,cellular,21,jul,4,-1,0,unknown,yes
7153,22491,65,retired,married,primary,no,3629,no,no,cellular,27,apr,1,-1,0,unknown,yes
7154,20713,31,self-employed,single,tertiary,no,3361,no,no,cellular,19,nov,2,-1,0,unknown,no
7155,22330,59,retired,married,secondary,no,3353,no,no,unknown,12,jun,1,-1,0,unknown,no
7156,15008,35,technician,divorced,secondary,no,-94,yes,no,unknown,26,may,2,-1,0,unknown,no
7157,20573,26,blue-collar,single,primary,no,17,yes,no,cellular,15,may,2,367,2,failure,no
7158,14599,67,retired,divorced,tertiary,no,443,no,no,cellular,18,aug,1,-1,0,unknown,yes
7159,20807,35,services,married,secondary,no,0,yes,no,unknown,5,may,1,-1,0,unknown,no
7160,15017,61,management,married,tertiary,no,13546,no,no,cellular,25,jan,2,283,3,success,no
7161,19269,27,housemaid,married,secondary,no,0,no,yes,cellular,17,jul,1,-1,0,unknown,no
7162,10637,32,management,married,tertiary,no,1966,no,no,cellular,7,aug,4,-1,0,unknown,no
7163,14688,33,housemaid,married,primary,no,209,no,no,cellular,12,aug,4,-1,0,unknown,no
7164,18803,55,unemployed,divorced,secondary,no,387,yes,no,unknown,6,may,1,-1,0,unknown,yes
7165,18007,41,blue-collar,married,primary,no,372,yes,no,telephone,11,jul,1,-1,0,unknown,no
7166,16953,38,blue-collar,married,secondary,no,171,yes,yes,unknown,20,may,1,-1,0,unknown,no
7167,11735,37,technician,married,secondary,no,1328,yes,no,cellular,14,jul,3,-1,0,unknown,no
7168,16612,57,technician,divorced,secondary,no,910,yes,no,unknown,3,jun,2,-1,0,unknown,no
7169,18317,43,technician,married,secondary,no,212,yes,no,unknown,14,may,1,-1,0,unknown,no
7170,19685,32,student,single,tertiary,no,1138,no,no,telephone,10,feb,3,-1,0,unknown,yes
7171,22143,27,services,married,secondary,no,1304,no,no,cellular,30,jan,1,-1,0,unknown,no
7172,17340,58,unemployed,married,secondary,no,3867,yes,no,telephone,11,may,1,364,2,failure,no
7173,13854,35,self-employed,married,tertiary,no,247,yes,no,unknown,12,may,2,-1,0,unknown,no
7174,14700,31,management,married,tertiary,no,3154,no,no,cellular,21,nov,2,-1,0,unknown,no
7175,12116,47,technician,married,secondary,no,826,yes,no,telephone,18,nov,3,112,8,other,no
7176,21875,31,management,single,tertiary,no,130,no,no,cellular,6,aug,1,-1,0,unknown,no
7177,16973,21,admin.,single,secondary,no,524,no,no,cellular,26,may,1,-1,0,unknown,yes
7178,22496,46,management,married,secondary,no,0,no,no,cellular,18,nov,1,-1,0,unknown,yes
7179,16272,32,admin.,married,secondary,no,0,yes,no,cellular,30,apr,2,-1,0,unknown,yes
7180,13092,32,self-employed,single,tertiary,no,444,no,no,cellular,19,nov,1,-1,0,unknown,no
7181,13032,36,admin.,single,secondary,no,135,no,no,unknown,5,jun,1,-1,0,unknown,no
7182,22257,41,technician,married,secondary,no,0,no,no,unknown,20,jun,3,-1,0,unknown,no
7183,10448,38,services,married,secondary,no,741,yes,no,cellular,11,may,1,343,2,failure,no
7184,12150,41,self-employed,married,tertiary,no,0,yes,no,telephone,29,apr,3,426,1,other,yes
7185,22800,30,admin.,married,secondary,no,265,yes,no,cellular,12,may,1,354,2,failure,no
7186,10961,33,technician,single,tertiary,no,127,yes,no,cellular,6,apr,2,222,17,failure,yes
7187,18022,31,unemployed,divorced,tertiary,no,256,yes,no,cellular,16,jul,2,-1,0,unknown,yes
7188,21516,44,technician,married,tertiary,no,717,no,no,cellular,3,jun,2,-1,0,unknown,no
7189,11240,87,retired,divorced,primary,no,6746,no,no,telephone,21,oct,1,-1,0,unknown,yes
7190,10424,30,services,single,secondary,no,268,no,no,unknown,24,jul,1,-1,0,unknown,no
7191,20311,59,retired,married,tertiary,no,148,yes,yes,cellular,8,may,2,366,1,other,yes
7192,16120,26,student,single,secondary,no,611,no,no,cellular,5,jun,3,-1,0,unknown,no
7193,16908,41,management,married,tertiary,no,15449,no,no,cellular,22,aug,9,-1,0,unknown,no
7194,19833,33,services,married,primary,no,908,yes,yes,cellular,14,jul,2,-1,0,unknown,no
7195,15599,47,housemaid,married,primary,no,1747,yes,no,cellular,20,apr,1,-1,0,unknown,no
7196,22094,48,services,single,secondary,no,0,yes,yes,cellular,5,may,1,-1,0,unknown,no
7197,16879,39,management,single,secondary,no,1623,yes,no,unknown,3,jun,2,-1,0,unknown,no
7198,18850,33,management,single,tertiary,no,794,no,no,unknown,25,jun,1,-1,0,unknown,no
7199,17599,41,management,married,tertiary,no,5,yes,no,cellular,7,apr,3,140,3,failure,no
7200,12435,68,retired,married,unknown,no,3701,no,no,telephone,8,jun,1,-1,0,unknown,no
7201,10235,40,blue-collar,married,primary,no,743,no,no,unknown,5,jun,2,-1,0,unknown,no
7202,12368,44,blue-collar,married,primary,no,753,yes,no,unknown,8,may,2,-1,0,unknown,no
7203,15593,79,retired,divorced,primary,no,2787,no,no,telephone,13,jul,1,377,1,success,yes
7204,13004,58,unemployed,divorced,secondary,no,729,no,yes,cellular,9,feb,2,-1,0,unknown,no
7205,11347,55,self-employed,married,secondary,no,-196,yes,no,unknown,20,may,2,-1,0,unknown,no
7206,19730,33,management,single,tertiary,no,2667,yes,no,cellular,18,may,1,180,3,failure,no
7207,20731,45,management,single,primary,no,707,yes,no,cellular,29,jan,1,-1,0,unknown,no
7208,20220,48,blue-collar,married,primary,no,890,no,no,cellular,13,aug,6,-1,0,unknown,no
7209,10400,61,retired,married,tertiary,no,2557,yes,no,cellular,10,feb,2,92,5,success,yes
7210,22173,34,entrepreneur,married,primary,no,1188,yes,no,cellular,18,jul,11,-1,0,unknown,no
7211,19877,31,management,single,tertiary,no,528,no,yes,cellular,21,nov,7,-1,0,unknown,no
7212,11964,47,blue-collar,married,primary,no,-245,yes,yes,unknown,12,jun,4,-1,0,unknown,no
7213,18058,53,unemployed,divorced,secondary,no,1242,no,no,unknown,5,jun,1,-1,0,unknown,no
7214,14889,32,services,single,secondary,no,746,no,no,cellular,4,feb,1,-1,0,unknown,no
7215,18663,27,admin.,single,secondary,no,18188,yes,no,unknown,12,jun,17,-1,0,unknown,yes
7216,16168,32,technician,married,tertiary,no,2976,yes,no,cellular,5,feb,1,175,5,failure,yes
7217,20712,39,blue-collar,married,unknown,no,638,yes,yes,unknown,28,may,2,-1,0,unknown,no
7218,20407,41,blue-collar,married,secondary,no,2717,yes,yes,cellular,24,jul,2,-1,0,unknown,no
7219,18133,57,admin.,married,unknown,no,2038,no,no,cellular,9,aug,1,182,2,failure,yes
7220,10194,43,blue-collar,single,secondary,no,1306,yes,no,cellular,16,apr,1,336,1,failure,no
7221,12530,50,technician,single,secondary,no,246,yes,no,cellular,17,nov,1,123,2,failure,no
7222,13417,54,technician,divorced,secondary,no,1904,yes,yes,unknown,7,may,3,-1,0,unknown,no
7223,21484,30,student,single,secondary,no,314,no,no,cellular,29,jun,1,204,6,success,no
7224,16397,57,technician,married,primary,no,19,yes,no,cellular,23,jul,1,-1,0,unknown,no
7225,12959,33,management,married,tertiary,no,1148,no,no,cellular,19,nov,1,-1,0,unknown,no
7226,14723,39,technician,married,tertiary,no,437,no,no,telephone,27,may,2,-1,0,unknown,no
7227,15844,40,blue-collar,married,secondary,no,598,yes,no,cellular,31,jul,5,-1,0,unknown,no
7228,10661,73,retired,married,primary,no,796,no,no,cellular,23,oct,1,182,2,failure,yes
7229,19366,60,retired,married,secondary,no,5632,yes,no,cellular,30,jul,7,-1,0,unknown,no
7230,20111,34,technician,married,tertiary,no,0,no,no,cellular,26,may,1,-1,0,unknown,no
7231,16148,37,management,married,tertiary,no,900,yes,no,cellular,25,may,1,18,3,failure,no
7232,22463,33,entrepreneur,divorced,tertiary,no,37,no,yes,cellular,8,jul,1,-1,0,unknown,yes
7233,18859,40,admin.,single,secondary,no,985,yes,no,cellular,4,jun,3,50,8,failure,yes
7234,12915,39,blue-collar,married,secondary,no,-196,yes,no,cellular,8,may,2,-1,0,unknown,no
7235,20933,41,technician,single,secondary,no,2919,yes,no,unknown,16,may,3,-1,0,unknown,no
7236,11545,36,technician,married,secondary,no,0,no,no,cellular,2,apr,1,-1,0,unknown,no
7237,18381,76,retired,divorced,primary,no,802,no,no,cellular,9,mar,1,181,5,success,yes
7238,11805,30,admin.,single,secondary,no,3809,yes,no,unknown,3,jun,4,-1,0,unknown,no
7239,13324,24,technician,married,secondary,no,556,yes,no,cellular,8,feb,1,94,4,success,yes
7240,20480,27,technician,single,tertiary,no,393,no,no,cellular,1,apr,2,-1,0,unknown,yes
7241,14277,54,blue-collar,married,secondary,no,143,yes,no,cellular,12,may,2,309,5,failure,no
7242,16665,48,technician,married,secondary,no,3519,no,yes,cellular,26,feb,1,60,2,failure,no
7243,21194,39,services,single,secondary,no,403,yes,no,cellular,7,may,3,-1,0,unknown,yes
7244,13897,31,management,single,tertiary,no,37,no,no,cellular,8,aug,2,-1,0,unknown,yes
7245,20332,33,self-employed,single,tertiary,no,1129,yes,no,cellular,8,jun,2,-1,0,unknown,no
7246,16828,44,entrepreneur,married,tertiary,no,468,yes,yes,telephone,15,jul,2,-1,0,unknown,no
7247,22097,45,admin.,married,secondary,no,137,yes,no,unknown,14,may,1,-1,0,unknown,no
7248,11031,58,unknown,married,secondary,no,208,no,no,cellular,8,aug,2,-1,0,unknown,no
7249,21137,54,technician,married,secondary,no,-315,no,yes,cellular,10,jul,1,-1,0,unknown,yes
7250,22041,37,technician,single,tertiary,no,197,no,no,cellular,13,may,1,87,3,success,yes
7251,21936,60,blue-collar,married,unknown,no,2090,yes,no,cellular,7,may,2,-1,0,unknown,yes
7252,17874,39,admin.,divorced,secondary,no,19,yes,no,cellular,2,jul,2,147,5,success,yes
7253,13555,27,entrepreneur,married,tertiary,no,79,yes,yes,cellular,13,may,1,369,3,failure,no
7254,10896,58,blue-collar,divorced,unknown,no,55,yes,no,cellular,31,jul,8,-1,0,unknown,no
7255,16573,47,technician,married,secondary,no,644,no,no,telephone,28,jan,3,160,13,failure,no
7256,19262,33,admin.,single,primary,no,-258,yes,no,unknown,28,may,2,-1,0,unknown,no
7257,22333,32,admin.,married,secondary,no,1078,yes,no,cellular,16,apr,1,-1,0,unknown,no
7258,15127,45,retired,married,secondary,no,900,yes,no,cellular,5,feb,4,266,4,other,no
7259,13561,47,management,married,tertiary,no,1147,no,no,cellular,27,feb,1,-1,0,unknown,no
7260,16348,31,management,single,tertiary,no,11821,no,no,cellular,18,aug,11,-1,0,unknown,yes
7261,12422,41,blue-collar,married,secondary,no,-56,yes,no,cellular,13,apr,1,333,2,other,no
7262,22579,56,services,married,secondary,no,467,no,yes,telephone,29,jul,8,-1,0,unknown,no
